pixel_0,pixel_1,pixel_2,pixel_3,pixel_4,pixel_5,pixel_6,pixel_7,pixel_8,pixel_9,pixel_10,pixel_11,pixel_12,pixel_13,pixel_14,pixel_15,pixel_16,pixel_17,pixel_18,pixel_19,pixel_20,pixel_21,pixel_22,pixel_23,pixel_24,pixel_25,pixel_26,pixel_27,pixel_28,pixel_29,pixel_30,pixel_31,pixel_32,pixel_33,pixel_34,pixel_35,pixel_36,pixel_37,pixel_38,pixel_39,pixel_40,pixel_41,pixel_42,pixel_43,pixel_44,pixel_45,pixel_46,pixel_47,pixel_48,pixel_49,pixel_50,pixel_51,pixel_52,pixel_53,pixel_54,pixel_55,pixel_56,pixel_57,pixel_58,pixel_59,pixel_60,pixel_61,pixel_62,pixel_63
7.638401470806059,10.628922551709483,8.062398406900506,9.673413605407069,3.5149264435322776,6.194312411071441,5.578509485167775,8.938105898796028,8.372357397144022,6.515230052246489,5.87899596242314,9.749142615630374,8.401762072193456,7.2117537086799395,4.262563386158637,3.160127937514621,3.6416754404339486,8.36214494970001,4.833940543722984,8.793296541103404,4.6336538990746545,7.802730635175163,6.361123589856543,6.314676133856466,6.138145372032119,9.577485546912445,5.42097011035857,9.085056779415186,7.986246002413546,4.810455322467519,7.321335122848778,5.217878216035171,5.169285716486379,7.216287722391311,7.887010878397791,10.258354996893278,6.371556189869925,4.585918377737859,8.378663003731763,7.453136717805282,4.168430492131613,6.001192996306659,4.8109470172842626,8.137506757884406,6.474996193863078,5.532656132104135,7.7688043797706055,8.123728305335348,7.939525538551852,6.9442969374533705,12.66892605445862,10.489460952159247,6.954326003729877,7.576095176957723,6.851786267496862,9.797869367808925,5.63944409160743,4.312604422060411,4.8607905292801545,5.031694219709251,5.6339431279454395,3.6837055965072416,7.74742535914647,4.27620646423385
4.974924150350578,11.591119498221628,7.133274417238094,11.999334888563247,6.0008442231655135,5.51361459099232,3.286683487707672,10.532649667595203,6.948478513911725,8.683365564562822,8.462299422578843,9.889422804345287,11.041812252424872,4.445086154373692,5.319462415810728,8.180121583204897,5.109594100001552,10.267088382749199,7.97324068491093,5.1343859094013835,8.919540221542048,6.659703382460626,7.009757064788183,3.9880295513081525,5.850426502509919,8.556430092878111,5.362865626352487,8.322993601526605,8.086469208895876,2.4646485778441476,8.495796954188402,6.271897451435642,5.56717101018603,11.623142878882218,11.332516911973006,9.809791783288302,5.990972625124982,2.253799064773717,9.027915109225034,7.232246744771421,5.449518458298828,5.214159711427737,2.7947435597793278,11.345246785772915,5.767916088914506,9.297079542587062,6.18850152991679,7.424490313926456,9.016791639220898,4.577821977997595,10.190946697204,8.157866245218138,9.174969912290752,9.108345822277986,8.189107791415024,9.000737203455332,6.804885271597487,4.045972209857755,4.270822644510309,5.530102477984213,8.884268357882858,6.215152727658033,10.834455704667047,4.06481919381133
6.9374765603577675,11.33214927167999,8.762281904900473,9.52522715717193,4.405116167808276,7.447094486432712,8.271930036717427,8.853958661123166,7.15395966561757,10.785580634788793,6.914089150716542,9.215513584690562,8.5636647718285,5.110455754376412,3.2518469871452553,3.9335275115623,4.514044043787192,6.19292921646127,6.800947173803115,6.392330739208717,10.369191080326209,3.5476766575500513,7.582157252451098,6.129500000587641,6.920459914918774,10.012784315762609,3.7076380340473776,7.946781916094439,8.06870758082468,5.35070282814516,8.352063581166952,9.184666118255885,3.6762934138578274,9.078176818293691,9.031842869912857,8.207667517527549,5.095340882865444,6.753858848704367,10.592505153977665,6.00311441111892,3.706427186332354,7.974477364708759,3.6297615126781992,10.681725826033219,6.150784478587303,5.82767210399108,8.587268404819444,10.213162359772296,6.567677900630591,4.780473380436532,10.490549805054982,9.41589092449862,10.900859908891247,12.770597110601647,7.558966543984871,8.496176053530572,2.644151801420821,4.304415469378939,4.513582533261283,9.058001855239775,5.782219697548679,6.258153389137088,9.179261518734416,8.286940743194021
10.505787170140529,9.089207683249228,7.8595415657640535,9.491564078520422,6.298598304928699,8.137677361736284,5.564025379308824,8.859558468720486,8.790032261929856,10.241336106528895,5.715500648111284,10.84207551550498,10.91139058845757,7.401683572564918,7.557111123111764,6.408361801985415,5.835686820342353,7.636924951893997,8.760768476008812,4.732584402097046,8.503108611947045,4.502984105358073,6.073318578637418,8.486035267299473,7.300303929389578,9.0205796929717,3.3332078052350247,8.521284332914156,8.82508988326337,7.98886946186947,7.40949590263293,5.653828430644273,5.077044679831956,12.407379321001807,9.865299996961555,9.52532488093159,7.061619874230932,5.171076767221775,7.644646057335592,7.210776246188617,6.7159446324237715,5.609273258025273,4.711667680257866,8.576861272992055,7.717328637198627,5.8159200815928624,5.2612604742802045,7.9731162598286724,10.007191927849634,5.2888283096882205,9.16252442326548,11.858101016248478,7.5746449352999585,6.12465022311199,8.533137205970823,8.963938103566486,3.209563379860502,6.577021242296797,4.950846041901941,5.3337600447495515,4.577941913688733,7.282389900170769,10.231848152764178,6.25389375759866
9.43161372738456,8.237795966175065,6.2235820618798625,6.750344490900313,5.149925268380554,5.6059902206777705,4.261106857329318,9.982762514976969,5.881242847456012,10.770391039660003,4.29025987637016,11.805288244636982,9.768288453290625,6.276592827392743,6.274360184912133,6.090984558848378,7.114409982730517,9.503973219305712,7.1660171058355235,7.142013508286448,7.779289583439352,7.39797602673932,4.959920575414429,9.31103470395181,6.935153530005581,6.688090814632157,5.68266899949164,6.267596745765333,9.133242783982725,3.54265096950458,7.190956747739279,2.324245671702679,3.969089616221368,6.089351839147507,7.514817620209015,10.285435405715152,7.342526325570006,5.548213873205593,6.822719383262073,6.828976551270641,5.0150123402391795,5.401085599050286,6.8755482128065255,11.067676857000565,5.481474723901593,8.26345522986295,6.4728198160066235,4.1536457219162335,7.144971147310861,4.315806657245826,8.457635037957903,8.44393809057814,12.699543691422056,10.608401271841021,6.936482148565962,10.660769335301321,7.031625830955831,6.918518851398834,4.660044599418903,5.202928619036937,7.701999243952498,6.526102384061269,10.61868589081054,7.413414644267321
8.17303292784036,9.082313160338826,10.712497038999569,8.154860057613844,8.498701850456943,4.13354754153716,7.383067535903231,9.739371125847194,6.828823066503847,7.726667949996886,3.914152753519498,10.710849442897565,10.052678914342694,4.6495269414271565,5.336253137278576,8.766665154886985,8.827320614998364,8.094213563745702,6.9157207096131,6.212037330263165,8.889713642622528,3.5090886959031886,5.621538435442016,3.8327220168644147,7.628927821940935,9.969167255952508,4.717452422531616,9.828259184141176,5.8704222503287395,2.260911857849703,8.249876954533407,6.96114241171936,7.342162168539608,9.19204137680556,11.71898617402106,9.023951105297305,5.8291877410514585,6.271706640917389,9.379561497087275,4.415218870823201,7.352129588046516,9.40925903049141,3.5139595998005873,10.30730481073115,6.610437112417903,8.632601884723382,5.2748660680222175,6.317025516799427,7.494910107802118,7.244363352275362,10.897508056552358,8.302597138622577,11.079528597337928,5.0987284857824475,9.652241843800429,7.009697392472528,4.249783122908023,3.6906026907903198,2.5216121566643626,8.057352634338615,5.861026785102527,6.451919490346165,9.131106262209107,7.163728866892227
6.637109603121649,7.901619171544822,10.205443273126289,7.0632218899615085,2.764091735293181,4.5457762624969815,7.011684908865719,10.76935762506664,7.3068845701036125,7.939243186092766,3.9121194319715027,13.320244800361342,9.830200458794808,6.234415767311723,7.001506395466156,5.761104829569266,5.690540483052308,7.095234205675098,6.742656930041295,5.963736968401862,9.069893625619553,5.206080107817225,7.184755691810138,6.339934350862473,7.122725622374202,5.792136697278383,6.927258416838436,7.890062918906387,9.381721566955935,0.0,11.192975461362447,5.0873849172799,6.433072048111066,8.27461930685284,10.983328065340643,7.4214322596730815,5.116843706889995,7.898643355652531,8.048472321276654,7.24763420668108,6.39452094837798,8.012793437109355,4.739219681508212,10.258605045564272,9.625320055360456,8.130024029488158,6.461318896646604,9.036469090825594,9.280863751773573,7.266944809195822,11.04771660943377,7.083007218144476,12.440188203720064,7.786465277871107,8.31621842243872,8.56568499160707,4.720797201794638,5.977649534517119,5.073306271332018,6.890634172481999,9.147537176132385,6.620918471461793,8.819674310056618,7.932765702987964
8.393960410206091,7.989070091744532,9.575640321597701,8.94999238865637,4.752057646688811,7.393976581473515,4.405079072873926,9.625156605405875,7.584122513998515,8.515313423596021,2.688977665116578,7.767286806060822,11.744824630171788,4.218052516941291,3.8093190563201516,1.9838996150228698,5.090654714579203,5.316133432657657,9.44842440730124,7.61699199267798,6.834404321006958,8.680611508422983,7.578119938231074,5.954481755858264,3.052048452895387,12.564611679442987,3.286286296470404,4.744911177547412,9.420501844821096,8.425454003051033,10.08121208023943,6.198195954963824,5.622378328151222,11.264137639027481,11.214103510804488,9.528751108591953,6.266294484129436,4.777591189892942,7.159060544112627,6.461131302049705,2.347554323965115,7.074844852401077,2.9407447063743812,7.939792242196235,6.114422334786902,10.418947931596918,7.593791674042479,4.897715592700889,5.9726556390934835,6.878106383219311,8.487845072421845,8.533098626751539,10.729552846443886,8.067525347024771,8.004748728410174,7.650271415836221,3.8725224396956364,5.963469534810438,2.0505828200849967,6.919930557112927,6.568510308306862,6.777167550463183,9.55874908217505,8.564442134358954
6.7135363989635515,9.249416181251837,8.825462476082562,8.70071124277894,5.299053828763696,5.285855397186079,3.5335825501034623,8.380165951296839,5.64271276994132,11.253262545047521,2.4559388078357403,8.947015519930728,8.092780400432988,6.968456686011893,4.908988683614412,7.354222139071658,5.036134280401968,7.845793287413477,5.536716962201873,9.409659517585972,6.045785386576561,5.613259512238475,7.0286526000388845,7.120765126099948,6.7059965027724475,8.742272877321511,5.549572058458066,7.11085091486937,9.327829383181578,8.063505167172522,7.015202993986111,3.144901617985281,4.543876961797221,13.989922423640417,8.746783079064905,11.672889255158006,8.750820363176485,4.002319317331727,9.247969551690275,9.475518920347525,4.42206524508312,6.908671751923067,3.583248101166269,8.080057193437547,4.805176121282633,6.288424786613386,6.197604499874041,6.161732968252025,7.904402969191312,2.9359173119438893,10.561627376853925,10.20391631651389,6.71296076566263,10.187150831855805,9.776828629489696,7.846672119407514,7.463030157964525,6.120162974260914,3.4526891828995194,6.136371085009415,7.481105508375784,6.024807559460723,10.055878341191368,4.9567645907539974
6.783226804363224,7.695211208809286,8.456733244460438,6.41560123130066,4.060517034752937,7.173529323238663,6.3651717288275576,10.388691208640005,6.132658690535533,7.991111529438916,6.33543302601537,10.264867834579713,12.889308584430825,6.176429578778633,5.6779504450404525,4.89597235358036,6.310421594324415,7.1645199045764665,7.97380397247946,7.5331247850094885,6.67991823342975,3.0220672353390063,3.128597969299809,7.269492850798784,5.256367444127739,5.547884297214442,6.093952751735803,11.279362705896023,7.796296881920769,5.897092581722914,8.024678824178412,5.15164939754898,6.13447677219852,9.458272890433776,10.4379771539669,9.592709909639767,5.046860919148197,6.4428403919049115,8.073298074864335,5.711004748450243,5.867839438763853,5.8114575179412284,4.5462086210117345,9.667939897904233,7.5449812009482295,8.970542415457832,6.10427026875286,8.66874325032067,9.730370566320332,6.27341849229312,10.055520421281587,6.816425800880954,8.179237070046105,9.114578721388805,6.875954741052905,9.461447996415782,4.911519567023899,6.294914696038253,4.4545731692734005,6.992606159161178,6.701321881406215,2.7855726638876246,7.722000376586274,6.182979056957609
4.605724500102218,10.874715263505138,11.049383283686119,9.767255670440939,4.884882512743001,7.575589888474919,4.8767570333420105,8.894621505997138,6.888848559743962,8.013120569342805,3.807051256941121,10.310183492921125,9.48067493919284,5.560197857521964,6.064625565725722,7.264068968706704,7.598890842950257,5.06064142605131,2.823121431535053,7.497783395697703,5.762705262143737,4.769158288962479,4.180345016609299,3.6220917157230037,7.853521432517101,10.145948719074852,4.570095712730266,3.2517581472316746,6.943373222320885,5.1917827361669,5.56029881859731,5.597316062679264,4.659098665457407,10.831301004411083,10.204584925257876,7.548298036065845,7.991126401897668,4.626109382092641,8.30644283232005,5.430699650940343,4.320766503282356,5.833034713784128,4.2286326004197115,12.385093496307467,3.6641673126032734,5.673220489435035,8.46673710233484,7.046987866486036,6.478806467499812,7.0346362784423775,9.082918505120478,11.771024398440934,10.931463081649543,8.826119918119819,11.244711138379726,8.800259847523185,5.99382478835147,5.93111723803237,6.621313930601215,8.690025635770441,6.650051954235402,4.715164128792592,9.931480153068271,5.340390967994375
9.694909177946972,10.143025969651415,8.055521336697677,8.134460732422038,3.0948181269453205,3.687601953468333,6.5374445175858416,8.389650318469554,6.204347233968226,9.338078814970848,6.292179143082323,11.176313040135778,10.799871903369688,4.360423312640519,3.129696784240329,7.754638381527813,5.590057785675716,7.009206328814116,8.952907035224953,6.900786688497782,8.640818577493892,8.542555750440904,5.011828104415481,7.9324260595427,7.088584795562282,9.371359333138727,7.893816929342092,8.144827181694293,8.655841924805822,6.266600248489953,7.319218471683319,3.9826982867913965,3.0335389349542177,6.811771470777069,13.26248145749552,7.342810378954045,5.752407708159532,4.439341644820299,8.834945459791879,8.192345289320766,6.379371823657529,6.309453139802499,4.237829131320112,10.128526943696638,5.437694397647275,10.758970857966117,6.919027393737504,8.537863876989377,8.581936312146047,7.245539437555959,10.32500340409981,6.840117278314592,10.49213074031059,8.56804262945666,7.003687217050969,10.682529644974485,6.7772956540607305,5.4921274027669185,5.053530795112802,8.912194156493982,6.979662671653565,10.01280426767296,10.098121846715978,3.6302799016282745
7.705321288300713,10.529281082294306,10.668851937930395,8.905794518784353,5.00328536976853,3.2886184490114054,4.311970251925792,8.083918299490417,6.940764207954589,9.420068423920402,7.056722213350349,10.664278324513337,7.338855270796684,6.2574073403887915,7.264166750150843,4.421225808268189,5.8879525284573875,7.4284592313589455,5.616374555863863,7.0461325441308205,7.7300057163950715,5.786492236597541,4.626597918300525,5.776646013212041,8.139188480567872,8.358560873480604,8.207237400071545,6.7119463812322175,8.160655609728881,6.045674768538121,5.655899532755581,2.5275109040184844,2.274290549217418,11.910206927458871,9.14439638232412,13.12410287305881,5.2108267965525075,5.167827508953436,10.784518230382952,10.0718940825734,8.275775309871886,9.138108352287945,6.118686211210906,10.617927313128012,7.059390137056909,7.3506913253640835,4.851867004415452,7.372177736508537,7.266541239429502,4.677008309799261,11.138756263122307,10.39619867607361,10.00062390505769,11.929514352991367,6.035657598623418,9.450887525835896,3.6902217184739086,2.511314453125811,4.435338170404451,6.032192407668805,8.989226148833781,6.9008360609602555,7.588021594371761,9.338067165522956
8.443798108376987,10.846560414430357,8.274743012687807,6.327917906901408,4.6341973499540146,6.940875094619209,7.617739618753494,11.863625740513818,7.085515740848287,6.72285994147713,4.642431695403657,7.2487676865042046,9.737407326968489,5.322326595796123,4.638845868840451,2.866055751424412,6.910527788392982,6.564142439242332,5.008437689255786,1.4872631914445782,7.8775350169010485,7.922409847828308,8.651027508471467,5.745638056723246,6.047680865071201,9.687442837762994,3.903963114142899,7.819487882090459,9.01550880904132,6.510435763120439,7.737330468805693,4.986197317069572,3.296954949838255,8.610982603156387,9.658163987010534,9.664818333490947,7.54429555031529,3.6082203723993427,10.706482813049734,6.476212899278885,4.986962132228899,6.050288320303618,0.6738822143048542,11.078229352923723,6.9938353071632795,7.77679218570486,6.249564415174514,8.192164074519514,5.068029541273887,4.557282675679216,11.293302536451117,6.907291109432701,10.324553473846178,7.454506014079087,8.57484682522598,9.700394882361524,2.2718082455559006,7.2976411040561375,3.4059833704070845,4.945056323671698,6.916212933976566,7.718472859324962,7.601229777467521,6.507881845888874
7.1929023435905535,11.0218397665533,8.910954896661645,7.263324147531021,3.915155620449512,5.357781434891565,2.949127020772877,4.814117380073784,8.546719168959887,9.918010192182745,0.6889499928213247,8.446754117907467,10.204764410476868,8.804134155557534,5.407541437406742,4.234558636209463,5.810773091121781,9.576170363556422,5.835748890081937,4.760601307947551,7.1587377569662385,3.6187709523200104,6.22162513167218,9.032720425167126,7.508698143238719,8.548795931238617,5.01963018431342,4.87471593617332,9.200296144187535,4.450228280351121,7.610497511815961,10.349649903546807,5.154997739177579,8.729547174658856,9.342559344494006,10.8981290001146,6.280614745374269,2.605411182306207,9.801001043304822,5.849325164952529,7.978601958826028,8.935496429742878,3.7953984154476528,11.705038897505128,5.937515468965681,9.567516291232304,6.909171183267421,6.041125006096871,6.5191066473525945,7.0189350986238725,9.510570001091038,8.25043687877598,8.352910882772827,10.265377482932529,11.095050134069002,8.071058092168785,4.860312479374274,7.6884091762725335,4.440137158311259,6.938715784090849,4.922019000998603,6.581085199455582,8.909695749838399,7.966939312556464
